,Censo,Cuadro,Link,Provincia,Departamento,Indicador,Unidad de registro,Valor
156,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06042,Buenos Aires,Ayacucho,Guatambú,Hectáreas,0.0
157,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06042,Buenos Aires,Ayacucho,Lenga,Hectáreas,0.0
158,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06042,Buenos Aires,Ayacucho,Quebracho,Hectáreas,0.0
159,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06042,Buenos Aires,Ayacucho,Otras forestales nativas,Hectáreas,0.0
160,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06042,Buenos Aires,Ayacucho,Otras forestales,Hectáreas,0.0
161,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Total,Hectáreas,0.0
162,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Álamo,Hectáreas,0.0
163,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Eucalipto,Hectáreas,0.0
164,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Grevillea,Hectáreas,0.0
165,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Kiri,Hectáreas,0.0
166,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Paraíso,Hectáreas,0.0
167,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Toona,Hectáreas,0.0
168,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Pino,Hectáreas,0.0
169,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Pino oregon,Hectáreas,0.0
170,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Sauce ,Hectáreas,0.0
171,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Sauce álamo,Hectáreas,0.0
172,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Algarrobo,Hectáreas,0.0
173,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Araucaria,Hectáreas,0.0
174,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Cedro,Hectáreas,0.0
175,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Pehuén,Hectáreas,0.0
176,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Tipa,Hectáreas,0.0
177,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Peteribí,Hectáreas,0.0
178,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Lapacho,Hectáreas,0.0
179,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Guatambú,Hectáreas,0.0
180,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Lenga,Hectáreas,0.0
181,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Quebracho,Hectáreas,0.0
182,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Otras forestales nativas,Hectáreas,0.0
183,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06049,Buenos Aires,Azul,Otras forestales,Hectáreas,0.0
184,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Total,Hectáreas,1.5
185,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Álamo,Hectáreas,0.0
186,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Eucalipto,Hectáreas,0.0
187,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Grevillea,Hectáreas,0.0
188,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Kiri,Hectáreas,0.0
189,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Paraíso,Hectáreas,0.0
190,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Toona,Hectáreas,0.0
191,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Pino,Hectáreas,0.0
192,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Pino oregon,Hectáreas,0.0
193,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Sauce ,Hectáreas,0.0
194,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Sauce álamo,Hectáreas,0.0
195,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Algarrobo,Hectáreas,1.5
196,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Araucaria,Hectáreas,0.0
197,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Cedro,Hectáreas,0.0
198,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Pehuén,Hectáreas,0.0
199,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Tipa,Hectáreas,0.0
200,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Peteribí,Hectáreas,0.0
201,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Lapacho,Hectáreas,0.0
202,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Guatambú,Hectáreas,0.0
203,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Lenga,Hectáreas,0.0
204,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Quebracho,Hectáreas,0.0
205,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Otras forestales nativas,Hectáreas,0.0
206,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06056,Buenos Aires,Bahía Blanca,Otras forestales,Hectáreas,0.0
207,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Total,Hectáreas,79.0
208,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Álamo,Hectáreas,0.0
209,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Eucalipto,Hectáreas,9.0
210,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Grevillea,Hectáreas,0.0
211,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Kiri,Hectáreas,0.0
212,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Paraíso,Hectáreas,0.0
213,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Toona,Hectáreas,0.0
214,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Pino,Hectáreas,0.0
215,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Pino oregon,Hectáreas,0.0
216,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Sauce ,Hectáreas,0.0
217,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Sauce álamo,Hectáreas,0.0
218,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Algarrobo,Hectáreas,0.0
219,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Araucaria,Hectáreas,0.0
220,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Cedro,Hectáreas,0.0
221,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Pehuén,Hectáreas,0.0
222,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Tipa,Hectáreas,0.0
223,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Peteribí,Hectáreas,0.0
224,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Lapacho,Hectáreas,0.0
225,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Guatambú,Hectáreas,0.0
226,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Lenga,Hectáreas,0.0
227,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Quebracho,Hectáreas,0.0
228,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Otras forestales nativas,Hectáreas,0.0
229,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06063,Buenos Aires,Balcarce,Otras forestales,Hectáreas,70.0
230,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Total,Hectáreas,180.7
231,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Álamo,Hectáreas,79.0
232,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Eucalipto,Hectáreas,1.7
233,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Grevillea,Hectáreas,0.0
234,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Kiri,Hectáreas,0.0
235,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Paraíso,Hectáreas,0.0
236,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Toona,Hectáreas,0.0
237,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Pino,Hectáreas,0.0
238,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Pino oregon,Hectáreas,0.0
239,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Sauce ,Hectáreas,99.0
240,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Sauce álamo,Hectáreas,0.0
241,2018,"Bosques y montes implantados. Superficie implantada por especie, según partido, en hectáreas. Al 30 de junio de 2018",06070,Buenos Aires,Baradero,Algarrobo,Hectáreas,0.0
