Censo,Cuadro,Provincia,Departamento,Unidad de registro,Indicador,Valor,Link
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 5,1 - 10",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 10,1 - 25",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 25,1 - 50",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 50,1 - 100",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 100,1 - 200",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 200,1 - 500",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 500,1 - 1.000",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 1.000,1 - 1.500",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 1.500,1 - 2.000",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 2.000,1 - 2.500",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 2.500,1 - 3.500",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 3.500,1 - 5.000",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 5.000,1 - 7.500",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 7.500,1 - 10.000",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,"Hectárea | 10.000,1 - 20.000",0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,morón,Mixta,Hectárea | Más de 20.000,0.0,06568
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,EAP | Total,478.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,EAP | EAP sin límites definidos,0.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,EAP | EAP con límites definidos,478.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,EAP | Hasta 5,7.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 5,1 - 10",7.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 10,1 - 25",35.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 25,1 - 50",53.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 50,1 - 100",86.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 100,1 - 200",97.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 200,1 - 500",121.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 500,1 - 1.000",44.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 1.000,1 - 1.500",16.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 1.500,1 - 2.000",7.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 2.000,1 - 2.500",1.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 2.500,1 - 3.500",2.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 3.500,1 - 5.000",2.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 5.000,1 - 7.500",0.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 7.500,1 - 10.000",0.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"EAP | 10.000,1 - 20.000",0.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,EAP | Más de 20.000,0.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,Hectárea | Total,138702.4,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,Hectárea | EAP sin límites definidos,-1.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,Hectárea | EAP con límites definidos,138702.4,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,Hectárea | Hasta 5,28.5,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 5,1 - 10",57.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 10,1 - 25",621.5,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 25,1 - 50",2026.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 50,1 - 100",6564.5,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 100,1 - 200",14707.5,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 200,1 - 500",37802.9,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 500,1 - 1.000",29723.5,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 1.000,1 - 1.500",19476.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 1.500,1 - 2.000",12079.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 2.000,1 - 2.500",2471.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 2.500,1 - 3.500",5364.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 3.500,1 - 5.000",7781.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 5.000,1 - 7.500",0.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 7.500,1 - 10.000",0.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,"Hectárea | 10.000,1 - 20.000",0.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,navarro,Mixta,Hectárea | Más de 20.000,0.0,06574
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,EAP | Total,569.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,EAP | EAP sin límites definidos,0.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,EAP | EAP con límites definidos,569.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,EAP | Hasta 5,2.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 5,1 - 10",4.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 10,1 - 25",10.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 25,1 - 50",27.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 50,1 - 100",52.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 100,1 - 200",86.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 200,1 - 500",156.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 500,1 - 1.000",110.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 1.000,1 - 1.500",45.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 1.500,1 - 2.000",30.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 2.000,1 - 2.500",17.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 2.500,1 - 3.500",17.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 3.500,1 - 5.000",7.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 5.000,1 - 7.500",5.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 7.500,1 - 10.000",1.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"EAP | 10.000,1 - 20.000",0.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,EAP | Más de 20.000,0.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,Hectárea | Total,411192.2,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,Hectárea | EAP sin límites definidos,-1.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,Hectárea | EAP con límites definidos,411192.2,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,Hectárea | Hasta 5,7.8,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 5,1 - 10",34.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 10,1 - 25",192.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 25,1 - 50",1078.2,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 50,1 - 100",4214.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 100,1 - 200",13050.2,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 200,1 - 500",51964.5,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 500,1 - 1.000",76278.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 1.000,1 - 1.500",55393.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 1.500,1 - 2.000",52352.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 2.000,1 - 2.500",39094.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 2.500,1 - 3.500",49334.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 3.500,1 - 5.000",29069.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 5.000,1 - 7.500",29869.5,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 7.500,1 - 10.000",9262.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,"Hectárea | 10.000,1 - 20.000",0.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,necochea,Mixta,Hectárea | Más de 20.000,0.0,06581
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,9 de julio,Mixta,EAP | Total,1069.0,06588
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,9 de julio,Mixta,EAP | EAP sin límites definidos,0.0,06588
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",buenos aires,9 de julio,Mixta,EAP | EAP con límites definidos,1069.0,06588
