censo,cuadro,provincia,departamento,link,unidad_de_registro,indicador,valor,escala_total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"50,1 - 100",192,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"100,1 - 200",0,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"200,1 - 500",-1,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"500,1 - 1.000",0,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"1.000,1 - 1.500",0,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"1.500,1 - 2.000",0,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"2.000,1 - 2.500",0,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"2.500,1 - 5.000",0,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"5.000,1 - 7.500",0,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,Total,240,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,0 - 5,-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"5,1 - 10",-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"10,1 - 25",15,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"25,1 - 50",25,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"50,1 - 100",43,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"100,1 - 200",42,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"200,1 - 500",58,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"500,1 - 1.000",33,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"1.000,1 - 1.500",9,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"1.500,1 - 2.000",4,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"2.000,1 - 2.500",-1,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"2.500,1 - 5.000",4,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"5.000,1 - 7.500",-1,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,Total,98489.6,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,0 - 5,9,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"5,1 - 10",15,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"10,1 - 25",258,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"25,1 - 50",959.5,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"50,1 - 100",3253,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"100,1 - 200",6528,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"200,1 - 500",18415,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"500,1 - 1.000",23590.1,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"1.000,1 - 1.500",10735,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"1.500,1 - 2.000",6789,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"2.000,1 - 2.500",2224,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"2.500,1 - 5.000",14766,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"5.000,1 - 7.500",-1,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,Total,4,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,0 - 5,-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"5,1 - 10",-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"10,1 - 25",-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"25,1 - 50",0,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"50,1 - 100",0,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"100,1 - 200",0,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"200,1 - 500",0,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"500,1 - 1.000",0,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"1.000,1 - 1.500",0,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"1.500,1 - 2.000",0,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"2.000,1 - 2.500",0,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"2.500,1 - 5.000",0,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"5.000,1 - 7.500",0,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,Total,37.6,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,0 - 5,2.5,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"5,1 - 10",8,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"10,1 - 25",-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"25,1 - 50",0,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"50,1 - 100",0,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"100,1 - 200",0,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"200,1 - 500",0,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"500,1 - 1.000",0,500-1.000
