censo,cuadro,link,provincia,departamento,unidad_de_registro,indicador,valor,escala_total
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66007,salta,anta,Hectárea,"500,1 - 1.000",39274,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66007,salta,anta,Hectárea,"1.000,1 - 2.500",94845,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66007,salta,anta,Hectárea,"2.500,1 - 5.000",85443,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66007,salta,anta,Hectárea,"5.000,1 - 10.000",227410,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66007,salta,anta,Hectárea,Más de 10.000,588955,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,Tot-l,680,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,EAP sin límites definidos,264,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,0 - 5,309,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,"5,1 - 10",79,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,"10,1 - 25",14,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,"25,1 - 50",6,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,"50,1 - 100",4,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,"100,1 - 200",1,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,"200,1 - 500",0,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,"500,1 - 1.000",0,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,"1.000,1 - 2.500",1,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,"2.500,1 - 5.000",0,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,"5.000,1 - 10.000",0,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,EAP,Más de 10.000,2,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,Tot-l,28263.6,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,0 - 5,836.9,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,"5,1 - 10",565,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,"10,1 - 25",208.3,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,"25,1 - 50",227,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,"50,1 - 100",240.4,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,"100,1 - 200",120,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,"200,1 - 500",0,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,"500,1 - 1.000",0,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,"1.000,1 - 2.500",1066,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,"2.500,1 - 5.000",0,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,"5.000,1 - 10.000",0,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66014,salta,cachi,Hectárea,Más de 10.000,25000,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,Tot-l,134,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,EAP sin límites definidos,69,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,0 - 5,24,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,"5,1 - 10",4,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,"10,1 - 25",2,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,"25,1 - 50",4,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,"50,1 - 100",1,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,"100,1 - 200",5,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,"200,1 - 500",4,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,"500,1 - 1.000",4,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,"1.000,1 - 2.500",5,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,"2.500,1 - 5.000",4,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,"5.000,1 - 10.000",6,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,EAP,Más de 10.000,2,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,Tot-l,107649.4,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,0 - 5,60.3,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,"5,1 - 10",33,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,"10,1 - 25",42,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,"25,1 - 50",139,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,"50,1 - 100",80,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,"100,1 - 200",766.7,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,"200,1 - 500",1240.7,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,"500,1 - 1.000",3055.3,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,"1.000,1 - 2.500",8136,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,"2.500,1 - 5.000",11608.5,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,"5.000,1 - 10.000",41044.9,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66021,salta,cafayate,Hectárea,Más de 10.000,41443,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,Tot-l,208,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,EAP sin límites definidos,78,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,0 - 5,30,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,"5,1 - 10",29,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,"10,1 - 25",33,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,"25,1 - 50",9,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,"50,1 - 100",8,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,"100,1 - 200",6,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,"200,1 - 500",1,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,"500,1 - 1.000",3,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,"1.000,1 - 2.500",2,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,"2.500,1 - 5.000",5,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,"5.000,1 - 10.000",4,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,EAP,Más de 10.000,0,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,Tot-l,58197,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,0 - 5,80.8,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,"5,1 - 10",227.5,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,"10,1 - 25",579,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,"25,1 - 50",350,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,"50,1 - 100",632.6,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,"100,1 - 200",890.5,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,"200,1 - 500",296,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,"500,1 - 1.000",2409.8,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,"1.000,1 - 2.500",3450,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,"2.500,1 - 5.000",17351,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,"5.000,1 - 10.000",31929.8,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66028,salta,capital,Hectárea,Más de 10.000,0,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,Tot-l,251,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,EAP sin límites definidos,0,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,0 - 5,14,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,"5,1 - 10",30,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,"10,1 - 25",52,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,"25,1 - 50",57,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,"50,1 - 100",31,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,"100,1 - 200",30,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,"200,1 - 500",27,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,"500,1 - 1.000",7,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,"1.000,1 - 2.500",1,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,"2.500,1 - 5.000",1,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,"5.000,1 - 10.000",1,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,EAP,Más de 10.000,0,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,Tot-l,35252,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,0 - 5,43,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,"5,1 - 10",246.5,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,"10,1 - 25",969.5,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,"25,1 - 50",2124,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,"50,1 - 100",2384,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,"100,1 - 200",4340.5,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,"200,1 - 500",8749,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,"500,1 - 1.000",4230.5,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,"1.000,1 - 2.500",1380,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,"2.500,1 - 5.000",2985,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,"5.000,1 - 10.000",7800,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66035,salta,cerrillos,Hectárea,Más de 10.000,0,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,Tot-l,369,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,EAP sin límites definidos,85,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,0 - 5,60,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,"5,1 - 10",23,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,"10,1 - 25",48,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,"25,1 - 50",33,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,"50,1 - 100",40,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,"100,1 - 200",24,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,"200,1 - 500",37,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,"500,1 - 1.000",13,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,"1.000,1 - 2.500",2,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,"2.500,1 - 5.000",1,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,"5.000,1 - 10.000",3,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,EAP,Más de 10.000,0,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,Tot-l,57763.1,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,0 - 5,146.6,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,"5,1 - 10",190.3,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,"10,1 - 25",777.4,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,"25,1 - 50",1284.4,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,"50,1 - 100",3271.3,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,"100,1 - 200",3872,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,"200,1 - 500",13772,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,"500,1 - 1.000",8722,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,"1.000,1 - 2.500",3452,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,"2.500,1 - 5.000",3265.3,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,"5.000,1 - 10.000",19009.8,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66042,salta,chicoana,Hectárea,Más de 10.000,0,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,Tot-l,298,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,EAP sin límites definidos,42,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,0 - 5,22,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,"5,1 - 10",26,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,"10,1 - 25",47,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,"25,1 - 50",35,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,"50,1 - 100",32,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,"100,1 - 200",23,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,"200,1 - 500",22,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,"500,1 - 1.000",18,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,"1.000,1 - 2.500",15,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,"2.500,1 - 5.000",7,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,"5.000,1 - 10.000",6,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,EAP,Más de 10.000,3,10.000 y más
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,Tot-l,173083.5,NA
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,0 - 5,86.8,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,"5,1 - 10",182.4,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,"10,1 - 25",763.7,0-25
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,"25,1 - 50",1285,25-50
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,"50,1 - 100",2129.9,50-100
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,"100,1 - 200",3573.9,100-200
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,"200,1 - 500",7505,200-500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,"500,1 - 1.000",12988.4,500-1000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,"1.000,1 - 2.500",25415.4,1000-2500
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,"2.500,1 - 5.000",26407,2.500-5.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,"5.000,1 - 10.000",39403,5.000-10.000
2002,"Cuadro 1.2. Salta. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",66049,salta,general güemes,Hectárea,Más de 10.000,53343,10.000 y más
